log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[2, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",2,2111676859,0,SatJul912,16,512005,,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,2111676859,0,SatJul912,16,512005,,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,2111676859,0,SatJul912,16,512005,,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,2111676859,0,SatJul912,16,512005,,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,2111676859,0,SatJul912,16,512005,,,,,,,,,,
Jul 9 12:16:52 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:52 2005,E88,"[1, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '52 2005']",1,2111676859,0,SatJul912,16,522005,,,,,,,,,,
Jul 9 12:16:52 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:52 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '52 2005']",0,2111676859,0,SatJul912,16,522005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[2572, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",2572,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,81171220226,0,SatJul912,59,442005,,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[1, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",1,81171220226,0,SatJul912,59,452005,,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,81171220226,0,SatJul912,59,452005,,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,81171220226,0,SatJul912,59,452005,,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,81171220226,0,SatJul912,59,452005,,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,81171220226,0,SatJul912,59,452005,,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[23661, 'p15105218.pureserver.info']",23661,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[2, 'p15105218.pureserver.info']",2,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[2, 'p15105218.pureserver.info']",2,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:13 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 19:34:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,p15105218pureserverinfo,,,,,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[11945, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",11945,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,192005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[3, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",3,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,20619621129,host12920619621maximumaspcom,SatJul922,53,222005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[18113, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",18113,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[0, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",0,21718783139,0,SunJul1003,55,152005,,,,,,,,,,
Jul 10 04:04:31 session opened for user cyrus by (uid=0),E86,"[556, 'cyrus', '0']",556,cyrus,0,,,,,,,,,,,,,
Jul 10 04:04:32 session closed for user cyrus,E12,"[1, 'cyrus']",1,cyrus,,,,,,,,,,,,,,
Jul 10 04:04:33 cupsd shutdown succeeded,E38,[1],1,,,,,,,,,,,,,,,
Jul 10 04:04:39 cupsd startup succeeded,E91,[6],6,,,,,,,,,,,,,,,
Jul 10 04:04:46 restart.,E114,[7],7,,,,,,,,,,,,,,,
Jul 10 04:04:46 ALERT exited abnormally with [1],E101,[0],0,,,,,,,,,,,,,,,
Jul 10 04:10:47 session opened for user news by (uid=0),E86,"[361, 'news', '0']",361,news,0,,,,,,,,,,,,,
Jul 10 04:10:47 session closed for user news,E12,"[0, 'news']",0,news,,,,,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[11617, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",11617,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:24 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '24 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,242005,,,,,,,,,,
Jul 10 07:24:34 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E88,"[10, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '34 2005']",10,828322767,dsl082083227067arcoripnet,SunJul1007,24,342005,,,,,,,,,,
Jul 10 07:24:34 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '34 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,342005,,,,,,,,,,
Jul 10 07:24:34 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E88,"[0, '82.83.227.67', 'dsl-082-083-227-067.arcor-ip.net', 'Sun Jul 10 07', '24', '34 2005']",0,828322767,dsl082083227067arcoripnet,SunJul1007,24,342005,,,,,,,,,,
