log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:45 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:45 2005,E88,"[0, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '45 2005']",0,[206],[248],[202],[199],[185],,,,,,,,,,
Jul 7 23:09:47 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:47 2005,E88,"[2, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '47 2005']",2,[206],[248],[202],[199],[162],,,,,,,,,,
Jul 7 23:09:50 connection from 221.4.102.93 (0) at Thu Jul  7 23:09:50 2005,E88,"[3, '221.4.102.93', '0', 'Thu Jul  7 23', '09', '50 2005']",3,[206],[248],[202],[199],[17],,,,,,,,,,
Jul 8 04:04:19 session opened for user cyrus by (uid=0),E86,"[17669, 'cyrus', '0']",17669,[209],[248],,,,,,,,,,,,,
Jul 8 04:04:19 session closed for user cyrus,E12,"[0, 'cyrus']",0,[209],,,,,,,,,,,,,,
Jul 8 04:04:20 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 8 04:12:07 session opened for user news by (uid=0),E86,"[467, 'news', '0']",467,[122],[248],,,,,,,,,,,,,
Jul 8 04:12:08 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 8 20:14:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E0,"[57767, '212.0.132.20']",57767,[256],,,,,,,,,,,,,,
Jul 8 20:14:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E0,"[1, '212.0.132.20']",1,[256],,,,,,,,,,,,,,
Jul 8 20:14:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E0,"[0, '212.0.132.20']",0,[256],,,,,,,,,,,,,,
Jul 8 20:14:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E0,"[0, '212.0.132.20']",0,[256],,,,,,,,,,,,,,
Jul 9 04:04:23 session opened for user cyrus by (uid=0),E86,"[28167, 'cyrus', '0']",28167,[209],[248],,,,,,,,,,,,,
Jul 9 04:04:24 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 9 04:04:25 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 9 04:10:11 session opened for user news by (uid=0),E86,"[346, 'news', '0']",346,[122],[248],,,,,,,,,,,,,
Jul 9 04:10:12 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[26747, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",26747,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 11:35:59 connection from 211.57.88.250 (0) at Sat Jul  9 11:35:59 2005,E88,"[0, '211.57.88.250', '0', 'Sat Jul  9 11', '35', '59 2005']",0,[251],[248],[266],[307],[249],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[2450, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",2450,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:49 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:49 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '49 2005']",0,[25],[248],[20],[186],[147],,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[2, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",2,[25],[248],[20],[186],[125],,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,[25],[248],[20],[186],[125],,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,[25],[248],[20],[186],[125],,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,[25],[248],[20],[186],[125],,,,,,,,,,
Jul 9 12:16:51 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:51 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '51 2005']",0,[25],[248],[20],[186],[125],,,,,,,,,,
Jul 9 12:16:52 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:52 2005,E88,"[1, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '52 2005']",1,[25],[248],[20],[186],[180],,,,,,,,,,
Jul 9 12:16:52 connection from 211.167.68.59 (0) at Sat Jul  9 12:16:52 2005,E88,"[0, '211.167.68.59', '0', 'Sat Jul  9 12', '16', '52 2005']",0,[25],[248],[20],[186],[180],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[2572, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",2572,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:44 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:44 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '44 2005']",0,[301],[248],[20],[196],[312],,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[1, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",1,[301],[248],[20],[196],[185],,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,[301],[248],[20],[196],[185],,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,[301],[248],[20],[196],[185],,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,[301],[248],[20],[196],[185],,,,,,,,,,
Jul 9 12:59:45 connection from 81.171.220.226 (0) at Sat Jul  9 12:59:45 2005,E88,"[0, '81.171.220.226', '0', 'Sat Jul  9 12', '59', '45 2005']",0,[301],[248],[20],[196],[185],,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[23661, 'p15105218.pureserver.info']",23661,[239],,,,,,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,[239],,,,,,,,,,,,,,
Jul 9 19:34:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,[239],,,,,,,,,,,,,,
Jul 9 19:34:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,[239],,,,,,,,,,,,,,
Jul 9 19:34:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[2, 'p15105218.pureserver.info']",2,[239],,,,,,,,,,,,,,
Jul 9 19:34:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[0, 'p15105218.pureserver.info']",0,[239],,,,,,,,,,,,,,
Jul 9 19:34:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,[239],,,,,,,,,,,,,,
Jul 9 19:34:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[2, 'p15105218.pureserver.info']",2,[239],,,,,,,,,,,,,,
Jul 9 19:34:13 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,[239],,,,,,,,,,,,,,
Jul 9 19:34:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E19,"[1, 'p15105218.pureserver.info']",1,[239],,,,,,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[11945, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",11945,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:19 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '19 2005']",0,[232],[261],[119],[94],[60],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[3, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",3,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 9 22:53:22 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E88,"[0, '206.196.21.129', 'host129.206.196.21.maximumasp.com', 'Sat Jul  9 22', '53', '22 2005']",0,[232],[261],[119],[94],[58],,,,,,,,,,
Jul 10 03:55:15 connection from 217.187.83.139 (0) at Sun Jul 10 03:55:15 2005,E88,"[18113, '217.187.83.139', '0', 'Sun Jul 10 03', '55', '15 2005']",18113,[72],[248],[283],[92],[294],,,,,,,,,,
