log message,log key,parameter value vector
Jul 1 05:02:27 session opened for user test by (uid=509),E1,"1,[55],[45, 141]"
Jul 1 05:02:27 session closed for user test,E15,"0,[55]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"10503,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E0,"0,[82],[32],[188],[130],[9, 29, 6]"
Jul 1 09:14:43 session opened for user test by (uid=509),E1,"4633,[55],[45, 141]"
Jul 1 09:14:43 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 1 09:14:43 session closed for user test,E15,"0,[55]"
Jul 1 09:14:43 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 1 09:14:44 session closed for user test,E15,"1,[55]"
Jul 1 09:14:44 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 1 09:14:44 session closed for user test,E15,"0,[55]"
Jul 1 09:14:44 session closed for user test,E15,"0,[55]"
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"6117,[1, 90],[47, 57]"
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"1,[1, 90],[47, 57]"
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 1 10:56:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"1,[1, 90],[47, 57]"
Jul 1 10:56:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 1 10:56:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"1,[1, 90],[47, 57]"
Jul 1 10:56:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E7,"0,[1, 90],[47, 57]"
Jul 2 01:41:32 session opened for user test by (uid=509),E1,"53088,[55],[45, 141]"
Jul 2 01:41:32 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:32 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:32 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:32 session closed for user test,E15,"0,[55]"
Jul 2 01:41:32 session closed for user test,E15,"0,[55]"
Jul 2 01:41:32 session closed for user test,E15,"0,[55]"
Jul 2 01:41:32 session closed for user test,E15,"0,[55]"
Jul 2 01:41:33 session opened for user test by (uid=509),E1,"1,[55],[45, 141]"
Jul 2 01:41:33 session closed for user test,E15,"0,[55]"
Jul 2 01:41:33 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:33 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:33 session opened for user test by (uid=509),E1,"0,[55],[45, 141]"
Jul 2 01:41:33 session closed for user test,E15,"0,[55]"
Jul 2 01:41:33 session closed for user test,E15,"0,[55]"
Jul 2 01:41:33 session closed for user test,E15,"0,[55]"
Jul 2 04:04:02 session opened for user cyrus by (uid=0),E1,"8549,[152],[45, 32]"
Jul 2 04:04:02 session closed for user cyrus,E15,"0,[152]"
Jul 2 04:04:03 ALERT exited abnormally with [1],E5,1
Jul 2 04:09:53 session opened for user news by (uid=0),E1,"350,[172],[45, 32]"
Jul 2 04:09:54 session closed for user news,E15,"1,[172]"
Jul 2 04:15:33 check pass; user unknown,E13,339
Jul 2 04:15:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:33 check pass; user unknown,E13,0
Jul 2 04:15:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:33 check pass; user unknown,E13,0
Jul 2 04:15:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,10
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 2 04:15:43 check pass; user unknown,E13,0
Jul 2 04:15:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E2,"0,[1, 121]"
Jul 3 04:07:47 session opened for user cyrus by (uid=0),E1,"85924,[152],[45, 32]"
Jul 3 04:07:48 session closed for user cyrus,E15,"1,[152]"
Jul 3 04:07:49 cupsd shutdown succeeded,E24,1
Jul 3 04:07:55 cupsd startup succeeded,E12,6
Jul 3 04:08:03 restart.,E18,8
Jul 3 04:08:03 ALERT exited abnormally with [1],E5,0
Jul 3 04:14:00 session opened for user news by (uid=0),E1,"357,[172],[45, 32]"
Jul 3 04:14:01 session closed for user news,E15,"1,[172]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"21084,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 10:05:25 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E17,"0,[170],[99],[71],[131],[5, 40, 28]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"47444,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E17,"0,[132],[162],[71],[131],[8, 11, 10]"
Jul 4 04:03:06 session opened for user cyrus by (uid=0),E1,"17217,[152],[45, 32]"
Jul 4 04:03:07 session closed for user cyrus,E15,"1,[152]"
Jul 4 04:03:08 ALERT exited abnormally with [1],E5,1
Jul 4 04:08:48 session opened for user news by (uid=0),E1,"340,[172],[45, 32]"
Jul 4 04:08:49 session closed for user news,E15,"1,[172]"
Jul 4 09:33:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E7,"19460,[1, 185],[47, 57]"
Jul 4 09:33:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E7,"1,[1, 185],[47, 57]"
Jul 4 09:33:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E7,"4,[1, 185],[47, 57]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"11970,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E17,"0,[117],[163],[150],[139],[2, 27, 18]"
Jul 4 19:15:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"22984,[1, 64],[47, 57]"
Jul 4 19:15:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"0,[1, 64],[47, 57]"
Jul 4 19:15:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"1,[1, 64],[47, 57]"
Jul 4 19:15:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"2,[1, 64],[47, 57]"
Jul 4 19:15:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"0,[1, 64],[47, 57]"
Jul 4 19:15:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"1,[1, 64],[47, 57]"
Jul 4 19:15:54 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"2,[1, 64],[47, 57]"
Jul 4 19:15:54 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"0,[1, 64],[47, 57]"
Jul 4 19:15:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"3,[1, 64],[47, 57]"
Jul 4 19:15:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"2,[1, 64],[47, 57]"
Jul 4 19:16:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"1,[1, 64],[47, 57]"
Jul 4 19:16:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"0,[1, 64],[47, 57]"
Jul 4 19:16:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E7,"1,[1, 64],[47, 57]"
Jul 5 04:03:16 session opened for user cyrus by (uid=0),E1,"31635,[152],[45, 32]"
Jul 5 04:03:17 session closed for user cyrus,E15,"1,[152]"
Jul 5 04:03:18 ALERT exited abnormally with [1],E5,1
Jul 5 04:09:29 session opened for user news by (uid=0),E1,"371,[172],[45, 32]"
Jul 5 04:09:30 session closed for user news,E15,"1,[172]"
Jul 5 13:36:28 check pass; user unknown,E13,34018
Jul 5 13:36:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E20,"0,[49, 76],[1, 114]"
Jul 5 13:36:28 check pass; user unknown,E13,0
Jul 5 13:36:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E20,"0,[49, 76],[1, 114]"
Jul 5 13:36:33 check pass; user unknown,E13,5
Jul 5 13:36:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E20,"0,[49, 76],[1, 114]"
Jul 5 13:36:36 check pass; user unknown,E13,3
Jul 5 13:36:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E20,"0,[49, 76],[1, 114]"
Jul 5 13:36:37 check pass; user unknown,E13,1
Jul 5 13:36:37 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E20,"0,[49, 76],[1, 114]"
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E0,"944,[174],[32],[112],[159],[12, 27, 20]"
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E0,"0,[174],[32],[112],[159],[12, 27, 20]"
