log message,log key,parameter value vector
Sep 23 13:10:26 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[85]
Sep 23 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[395]
Sep 23 13:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 23 13:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 23 14:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 23 14:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 14:25:52 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[531]
Sep 23 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[789]
Sep 23 14:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 23 15:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 23 15:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 15:25:17 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[496]
Sep 23 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[824]
Sep 23 15:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 15:48:01 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[540]
Sep 23 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1260]
Sep 23 16:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 23 16:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 16:34:53 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1072]
Sep 23 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[248]
Sep 23 16:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 17:03:03 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1442]
Sep 23 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[358]
Sep 23 17:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 23 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 23 17:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
"Sep 23 17:27:27 Delay lock is active (UID 1000/intern, PID 3991/gnome-session-b) but inhibitor timeout is reached.","Delay lock is active (UID 1000/intern, PID 3991/gnome-session-b) but inhibitor timeout is reached.",[626]
Sep 23 17:27:27 System is powering down.,System is powering down.,[0]
Sep 24 09:43:11 New seat seat0.,New seat seat0.,[58544]
Sep 24 09:43:11 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 24 09:43:11 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 24 09:43:11 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 24 09:43:12 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[1]
Sep 24 09:43:12 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 24 09:43:12 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
"Sep 24 09:43:15 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[3, 'unix-session:c1', ':1.25']"
Sep 24 09:43:22 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[7]
Sep 24 09:43:22 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 24 09:43:22 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 24 09:43:29 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[7, 'unix-session:2', ':1.80']"
Sep 24 09:43:39 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[10]
Sep 24 09:44:31 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[52]
Sep 24 09:44:31 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 24 09:58:16 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[825]
"Sep 24 09:59:22 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[66]
"Sep 24 09:59:22 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
Sep 24 09:59:46 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[24]
Sep 24 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[555]
Sep 24 10:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 10:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 24 10:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 24 11:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 11:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 11:36:28 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1167]
Sep 24 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[153]
Sep 24 11:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 24 12:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 12:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 12:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 24 12:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 12:44:23 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[322]
Sep 24 12:58:42 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[859]
Sep 24 12:59:48 System is powering down.,System is powering down.,[66]
Sep 24 13:03:44 New seat seat0.,New seat seat0.,[236]
Sep 24 13:03:44 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 24 13:03:44 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 24 13:03:44 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 24 13:03:45 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[1]
Sep 24 13:03:45 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 24 13:03:45 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
"Sep 24 13:03:47 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[2, 'unix-session:c1', ':1.25']"
Sep 24 13:03:54 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[7]
Sep 24 13:03:54 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 24 13:03:54 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 24 13:04:00 Registered Authentication Agent for unix-session:2 (system bus name :1.83 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[6, 'unix-session:2', ':1.83']"
Sep 24 13:04:12 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[12]
Sep 24 13:05:04 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[52]
Sep 24 13:05:04 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 24 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[237]
Sep 24 13:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 13:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 24 13:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 13:46:58 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[477]
Sep 24 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1323]
Sep 24 14:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 14:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 14:36:46 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1185]
Sep 24 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[135]
Sep 24 14:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 14:45:52 System is powering down.,System is powering down.,[411]
Sep 24 14:58:29 New seat seat0.,New seat seat0.,[757]
Sep 24 14:58:29 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 24 14:58:29 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 24 14:58:29 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 24 14:58:30 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[1]
Sep 24 14:58:30 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 24 14:58:30 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
"Sep 24 14:58:32 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[2, 'unix-session:c1', ':1.25']"
Sep 24 14:58:39 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty1 ruser= rhost=  user=intern,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern,"[7, 'tty=/dev/tty1', ' ']"
Sep 24 14:58:47 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[8]
Sep 24 14:58:47 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 24 14:58:47 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 24 14:58:54 Registered Authentication Agent for unix-session:2 (system bus name :1.79 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[7, 'unix-session:2', ':1.79']"
Sep 24 14:58:57 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[3]
Sep 24 14:59:58 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[61]
Sep 24 14:59:58 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 24 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[543]
Sep 24 15:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
"Sep 24 15:11:46 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[165]
"Sep 24 15:11:46 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
Sep 24 15:12:10 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[24]
Sep 24 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[291]
Sep 24 15:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 24 15:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 16:04:21 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1520]
Sep 24 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[280]
Sep 24 16:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 24 16:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 24 16:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 24 17:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 17:10:41 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[100]
Sep 24 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[380]
Sep 24 17:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 24 17:24:47 System is powering down.,System is powering down.,[466]
Sep 25 09:39:14 New seat seat0.,New seat seat0.,[58467]
Sep 25 09:39:14 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 25 09:39:14 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 25 09:39:14 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 25 09:39:16 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[2]
Sep 25 09:39:16 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 25 09:39:16 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
"Sep 25 09:39:18 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[2, 'unix-session:c1', ':1.25']"
Sep 25 09:39:26 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[8]
Sep 25 09:39:26 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 25 09:39:26 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 25 09:39:32 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[6, 'unix-session:2', ':1.80']"
Sep 25 09:39:42 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[10]
Sep 25 09:40:36 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[54]
Sep 25 09:40:36 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 25 10:03:57 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/,"[1401, '172.24.0.10']"
Sep 25 10:03:57 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 25 10:03:57 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
