log message,log key,parameter value vector
Sep 23 15:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 15:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 15:25:17 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,496
Sep 23 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,824
Sep 23 15:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 15:48:01 gkr-pam: unlocked login keyring,E5,540
Sep 23 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1260
Sep 23 16:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 16:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 16:34:53 gkr-pam: unlocked login keyring,E5,1072
Sep 23 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,248
Sep 23 16:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 17:03:03 gkr-pam: unlocked login keyring,E5,1442
Sep 23 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,358
Sep 23 17:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 23 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 23 17:17:01 pam_unix(cron:session): session closed for user root,E43,0
"Sep 23 17:27:27 Delay lock is active (UID 1000/intern, PID 3991/gnome-session-b) but inhibitor timeout is reached.",E42,626
Sep 23 17:27:27 System is powering down.,E0,0
Sep 24 09:43:11 New seat seat0.,E10,58544
Sep 24 09:43:11 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 24 09:43:11 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 24 09:43:12 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,1
Sep 24 09:43:12 New session c1 of user gdm.,E8,0
Sep 24 09:43:12 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 24 09:43:15 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,3
Sep 24 09:43:22 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,7
Sep 24 09:43:22 New session 2 of user intern.,E8,0
Sep 24 09:43:22 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 24 09:43:29 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,7
Sep 24 09:43:39 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,10
Sep 24 09:44:31 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,52
Sep 24 09:44:31 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 24 09:58:16 gkr-pam: unlocked login keyring,E5,825
"Sep 24 09:59:22 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,66
"Sep 24 09:59:22 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,0
Sep 24 09:59:46 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,24
Sep 24 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,555
Sep 24 10:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 10:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 24 10:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 24 11:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 11:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 11:36:28 gkr-pam: unlocked login keyring,E5,1167
Sep 24 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,153
Sep 24 11:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 24 12:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 12:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 12:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 24 12:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 12:44:23 gkr-pam: unlocked login keyring,E5,322
Sep 24 12:58:42 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,859
Sep 24 12:59:48 System is powering down.,E0,66
Sep 24 13:03:44 New seat seat0.,E10,236
Sep 24 13:03:44 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 24 13:03:44 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 24 13:03:45 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,1
Sep 24 13:03:45 New session c1 of user gdm.,E8,0
Sep 24 13:03:45 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 24 13:03:47 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,2
Sep 24 13:03:54 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,7
Sep 24 13:03:54 New session 2 of user intern.,E8,0
Sep 24 13:03:54 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 24 13:04:00 Registered Authentication Agent for unix-session:2 (system bus name :1.83 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,6
Sep 24 13:04:12 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,12
Sep 24 13:05:04 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,52
Sep 24 13:05:04 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 24 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,237
Sep 24 13:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 13:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 24 13:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 13:46:58 gkr-pam: unlocked login keyring,E5,477
Sep 24 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1323
Sep 24 14:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 14:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 14:36:46 gkr-pam: unlocked login keyring,E5,1185
Sep 24 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,135
Sep 24 14:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 14:45:52 System is powering down.,E0,411
Sep 24 14:58:29 New seat seat0.,E10,757
Sep 24 14:58:29 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 24 14:58:29 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 24 14:58:30 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,1
Sep 24 14:58:30 New session c1 of user gdm.,E8,0
Sep 24 14:58:30 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 24 14:58:32 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,2
Sep 24 14:58:39 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty1 ruser= rhost=  user=intern,E26,7
Sep 24 14:58:47 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,8
Sep 24 14:58:47 New session 2 of user intern.,E8,0
Sep 24 14:58:47 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 24 14:58:54 Registered Authentication Agent for unix-session:2 (system bus name :1.79 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,7
Sep 24 14:58:57 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,3
Sep 24 14:59:58 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,61
Sep 24 14:59:58 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 24 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,543
Sep 24 15:09:01 pam_unix(cron:session): session closed for user root,E43,0
"Sep 24 15:11:46 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,165
"Sep 24 15:11:46 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,0
Sep 24 15:12:10 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,24
Sep 24 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,291
Sep 24 15:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 24 15:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 16:04:21 gkr-pam: unlocked login keyring,E5,1520
Sep 24 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,280
Sep 24 16:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 24 16:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 24 16:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 24 17:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 17:10:41 gkr-pam: unlocked login keyring,E5,100
Sep 24 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,380
Sep 24 17:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 24 17:24:47 System is powering down.,E0,466
Sep 25 09:39:14 New seat seat0.,E10,58467
Sep 25 09:39:14 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 25 09:39:14 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 25 09:39:16 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,2
Sep 25 09:39:16 New session c1 of user gdm.,E8,0
Sep 25 09:39:16 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 25 09:39:18 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,2
Sep 25 09:39:26 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,8
Sep 25 09:39:26 New session 2 of user intern.,E8,0
Sep 25 09:39:26 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 25 09:39:32 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,6
Sep 25 09:39:42 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,10
Sep 25 09:40:36 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,54
Sep 25 09:40:36 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,"0,[2, 3, 4]"
Sep 25 10:03:57 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,"1401,[2, 3, 4]"
Sep 25 10:03:57 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:03:57 pam_unix(sudo:session): session closed for user root,E11,0
Sep 25 10:04:16 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,19
Sep 25 10:04:16 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:04:16 pam_unix(sudo:session): session closed for user root,E11,0
Sep 25 10:04:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,9
Sep 25 10:04:25 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:04:25 pam_unix(sudo:session): session closed for user root,E11,0
Sep 25 10:04:34 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,9
Sep 25 10:04:34 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 25 10:05:55 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/ssh-keygen -f /root/.ssh/known_hosts -R 172.24.0.10,E38,81
Sep 25 10:05:55 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:05:55 pam_unix(sudo:session): session closed for user root,E11,0
Sep 25 10:06:05 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,10
Sep 25 10:06:05 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:06:17 pam_unix(sudo:session): session closed for user root,E11,12
Sep 25 10:06:19 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,2
Sep 25 10:06:19 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:06:53 pam_unix(sudo:session): session closed for user root,E11,34
Sep 25 10:06:55 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,2
Sep 25 10:06:55 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:07:30 pam_unix(sudo:session): session closed for user root,E11,35
Sep 25 10:07:32 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,E32,2
Sep 25 10:07:32 pam_unix(sudo:session): session opened for user root by (uid=0),E30,0
Sep 25 10:08:38 pam_unix(sudo:session): session closed for user root,E11,66
Sep 25 10:09:02 pam_unix(cron:session): session opened for user root by (uid=0),E7,24
Sep 25 10:09:02 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 10:13:34 pam_unix(polkit-1:session): session opened for user root by (uid=1000),E48,272
Sep 25 10:13:34 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],E19,0
Sep 25 10:15:01 gkr-pam: unlocked login keyring,E5,87
Sep 25 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,120
Sep 25 10:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 25 10:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 25 11:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 11:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 25 11:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 11:54:01 gkr-pam: unlocked login keyring,E5,900
"Sep 25 11:54:34 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,33
"Sep 25 11:54:34 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",E20,0
Sep 25 11:54:58 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,24
Sep 25 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,843
Sep 25 12:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 12:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 12:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 25 12:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 12:41:31 gkr-pam: unlocked login keyring,E5,150
Sep 25 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1650
Sep 25 13:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 13:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 25 13:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 25 14:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 14:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 14:18:10 gkr-pam: unlocked login keyring,E5,69
Sep 25 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1251
Sep 25 14:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 25 15:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 15:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 15:27:01 gkr-pam: unlocked login keyring,E5,600
Sep 25 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,720
Sep 25 15:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 15:57:08 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E26,1087
Sep 25 15:57:15 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,E26,7
Sep 25 15:57:21 gkr-pam: unlocked login keyring,E5,6
Sep 25 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,700
Sep 25 16:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 16:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1320
Sep 25 16:39:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,1800
Sep 25 17:09:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),E7,480
Sep 25 17:17:01 pam_unix(cron:session): session closed for user root,E43,0
Sep 25 17:25:10 gkr-pam: unlocked login keyring,E5,489
"Sep 25 17:26:53 Delay lock is active (UID 1000/intern, PID 4073/gnome-session-b) but inhibitor timeout is reached.",E35,"103,[1],[5]"
Sep 25 17:26:53 System is powering down.,E0,0
Sep 26 09:36:30 New seat seat0.,E10,58177
Sep 26 09:36:30 Watching system buttons on /dev/input/event3 (Power Button),E37,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event0 (Power Button),E37,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event2 (Lid Switch),E37,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event1 (Sleep Button),E37,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),E6,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),E2,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),E2,0
Sep 26 09:36:30 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),E2,0
Sep 26 09:36:32 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),E29,2
Sep 26 09:36:32 New session c1 of user gdm.,E8,0
Sep 26 09:36:32 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),E33,0
"Sep 26 09:36:35 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,3
Sep 26 09:36:52 pam_unix(gdm-password:session): session opened for user intern by (uid=0),E18,17
Sep 26 09:36:52 New session 2 of user intern.,E8,0
Sep 26 09:36:52 pam_unix(systemd-user:session): session opened for user intern by (uid=0),E33,0
"Sep 26 09:36:59 Registered Authentication Agent for unix-session:2 (system bus name :1.83 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",E25,7
Sep 26 09:36:59 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),E1,0
